disease_name,ratio_name,causal_gene,drug_name,max_phase
retinal layer thickness,x-11315 to x-23644,CCR5,APLAVIROC,3
retinal layer thickness,x-11315 to x-23780,CCR5,APLAVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,APLAVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,APLAVIROC,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,APLAVIROC,3
retinal layer thickness,x-11315 to x-23644,CCR5,APLAVIROC,3
retinal layer thickness,x-11315 to x-23780,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,x-11315 to x-23644,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,x-11315 to x-23780,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,x-11315 to x-23644,CCR5,APLAVIROC HYDROCHLORIDE,3
retinal layer thickness,x-11315 to x-23780,CCR5,LERONLIMAB,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,LERONLIMAB,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,LERONLIMAB,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,LERONLIMAB,3
retinal layer thickness,x-11315 to x-23644,CCR5,LERONLIMAB,3
retinal layer thickness,x-11315 to x-23780,CCR5,LERONLIMAB,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,LERONLIMAB,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,LERONLIMAB,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,LERONLIMAB,3
retinal layer thickness,x-11315 to x-23644,CCR5,LERONLIMAB,3
retinal layer thickness,x-11315 to x-23780,CCR5,CENICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,CENICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,CENICRIVIROC,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,CENICRIVIROC,3
retinal layer thickness,x-11315 to x-23644,CCR5,CENICRIVIROC,3
retinal layer thickness,x-11315 to x-23780,CCR5,CENICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,CENICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,CENICRIVIROC,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,CENICRIVIROC,3
retinal layer thickness,x-11315 to x-23644,CCR5,CENICRIVIROC,3
retinal layer thickness,x-11315 to x-23780,CCR5,VICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,VICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,VICRIVIROC,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,VICRIVIROC,3
retinal layer thickness,x-11315 to x-23644,CCR5,VICRIVIROC,3
retinal layer thickness,x-11315 to x-23780,CCR5,VICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to quinate,CCR5,VICRIVIROC,3
retinal layer thickness,trigonelline (n'-methylnicotinate) to citraconate/glutaconate,CCR5,VICRIVIROC,3
retinal layer thickness,"n,n-dimethylalanine to x-11315",CCR5,VICRIVIROC,3
retinal layer thickness,x-11315 to x-23644,CCR5,VICRIVIROC,3
self reported educational attainment,n-formylmethionine to c-glycosyltryptophan,CDK9,DINACICLIB,3
self reported educational attainment,n-formylmethionine to c-glycosyltryptophan,CDK9,DINACICLIB,3
size,10-nonadecenoate (19:1n9) to Hexanoylcarnitine,IL13,LEBRIKIZUMAB,3
size,3-hydroxyoleoylcarnitine to 10-nonadecenoate (19:1n9),IL13,LEBRIKIZUMAB,3
size,3-hydroxyoleoylcarnitine to margarate (17:0),IL13,LEBRIKIZUMAB,3
size,margarate (17:0) to Hexanoylcarnitine,IL13,LEBRIKIZUMAB,3
size,10-nonadecenoate (19:1n9) to Hexanoylcarnitine,IL13,LEBRIKIZUMAB,3
size,3-hydroxyoleoylcarnitine to 10-nonadecenoate (19:1n9),IL13,LEBRIKIZUMAB,3
size,3-hydroxyoleoylcarnitine to margarate (17:0),IL13,LEBRIKIZUMAB,3
size,margarate (17:0) to Hexanoylcarnitine,IL13,LEBRIKIZUMAB,3
size,10-nonadecenoate (19:1n9) to Hexanoylcarnitine,IL13,TRALOKINUMAB,3
size,3-hydroxyoleoylcarnitine to 10-nonadecenoate (19:1n9),IL13,TRALOKINUMAB,3
size,3-hydroxyoleoylcarnitine to margarate (17:0),IL13,TRALOKINUMAB,3
size,margarate (17:0) to Hexanoylcarnitine,IL13,TRALOKINUMAB,3
size,10-nonadecenoate (19:1n9) to Hexanoylcarnitine,IL13,TRALOKINUMAB,3
size,3-hydroxyoleoylcarnitine to 10-nonadecenoate (19:1n9),IL13,TRALOKINUMAB,3
size,3-hydroxyoleoylcarnitine to margarate (17:0),IL13,TRALOKINUMAB,3
size,margarate (17:0) to Hexanoylcarnitine,IL13,TRALOKINUMAB,3
size,10-nonadecenoate (19:1n9) to Hexanoylcarnitine,IL13,CENDAKIMAB,3
